agreement	disagreement	number	subject_index	verb_index	completed
De vrouw nabij Mary bekritiseert	De vrouw nabij Mary bekritiseren	singular	1	4	De vrouw nabij Mary bekritiseert de persoon.
De vrouw nabij Mary inspireert	De vrouw nabij Mary inspireren	singular	1	4	De vrouw nabij Mary inspireert de persoon.
De vrouw nabij Mary vermijdt	De vrouw nabij Mary vermijden	singular	1	4	De vrouw nabij Mary vermijdt de persoon.
De vrouw nabij Mary observeert	De vrouw nabij Mary observeren	singular	1	4	De vrouw nabij Mary observeert de persoon.
De vrouw nabij Mary groet	De vrouw nabij Mary groeten	singular	1	4	De vrouw nabij Mary groet de persoon.
De vrouw nabij Mary onthoudt	De vrouw nabij Mary onthouden	singular	1	4	De vrouw nabij Mary onthoudt de persoon.
De vrouw nabij Mary kent	De vrouw nabij Mary kennen	singular	1	4	De vrouw nabij Mary kent de persoon.
De vrouw boven Barbara bewondert	De vrouw boven Barbara bewonderen	singular	1	4	De vrouw boven Barbara bewondert de persoon.
De vrouw boven Barbara stimuleert	De vrouw boven Barbara stimuleren	singular	1	4	De vrouw boven Barbara stimuleert de persoon.
De vrouw boven Barbara ontmoedigt	De vrouw boven Barbara ontmoedigen	singular	1	4	De vrouw boven Barbara ontmoedigt de persoon.
De vrouw boven Barbara begrijpt	De vrouw boven Barbara begrijpen	singular	1	4	De vrouw boven Barbara begrijpt de persoon.
De vrouw boven Barbara verwart	De vrouw boven Barbara verwarren	singular	1	4	De vrouw boven Barbara verwart de persoon.
De vrouw boven Barbara bemoedigt	De vrouw boven Barbara bemoedigen	singular	1	4	De vrouw boven Barbara bemoedigt de persoon.
De vrouw boven Barbara bekritiseert	De vrouw boven Barbara bekritiseren	singular	1	4	De vrouw boven Barbara bekritiseert de persoon.
De vrouw boven Barbara inspireert	De vrouw boven Barbara inspireren	singular	1	4	De vrouw boven Barbara inspireert de persoon.
De vrouw boven Barbara vermijdt	De vrouw boven Barbara vermijden	singular	1	4	De vrouw boven Barbara vermijdt de persoon.
De vrouw boven Barbara observeert	De vrouw boven Barbara observeren	singular	1	4	De vrouw boven Barbara observeert de persoon.
De vrouw boven Barbara groet	De vrouw boven Barbara groeten	singular	1	4	De vrouw boven Barbara groet de persoon.
De vrouw boven Barbara onthoudt	De vrouw boven Barbara onthouden	singular	1	4	De vrouw boven Barbara onthoudt de persoon.
De vrouw boven Barbara kent	De vrouw boven Barbara kennen	singular	1	4	De vrouw boven Barbara kent de persoon.
De vrouw boven Pat bewondert	De vrouw boven Pat bewonderen	singular	1	4	De vrouw boven Pat bewondert de persoon.
De vrouw boven Pat stimuleert	De vrouw boven Pat stimuleren	singular	1	4	De vrouw boven Pat stimuleert de persoon.
De vrouw boven Pat ontmoedigt	De vrouw boven Pat ontmoedigen	singular	1	4	De vrouw boven Pat ontmoedigt de persoon.
De vrouw boven Pat begrijpt	De vrouw boven Pat begrijpen	singular	1	4	De vrouw boven Pat begrijpt de persoon.
De vrouw boven Pat verwart	De vrouw boven Pat verwarren	singular	1	4	De vrouw boven Pat verwart de persoon.
De vrouw boven Pat bemoedigt	De vrouw boven Pat bemoedigen	singular	1	4	De vrouw boven Pat bemoedigt de persoon.
De vrouw boven Pat bekritiseert	De vrouw boven Pat bekritiseren	singular	1	4	De vrouw boven Pat bekritiseert de persoon.
De vrouw boven Pat inspireert	De vrouw boven Pat inspireren	singular	1	4	De vrouw boven Pat inspireert de persoon.
De vrouw boven Pat vermijdt	De vrouw boven Pat vermijden	singular	1	4	De vrouw boven Pat vermijdt de persoon.
De vrouw boven Pat observeert	De vrouw boven Pat observeren	singular	1	4	De vrouw boven Pat observeert de persoon.
De vrouw boven Pat groet	De vrouw boven Pat groeten	singular	1	4	De vrouw boven Pat groet de persoon.
De vrouw boven Pat onthoudt	De vrouw boven Pat onthouden	singular	1	4	De vrouw boven Pat onthoudt de persoon.
De vrouw boven Pat kent	De vrouw boven Pat kennen	singular	1	4	De vrouw boven Pat kent de persoon.
De vrouw boven Bill bewondert	De vrouw boven Bill bewonderen	singular	1	4	De vrouw boven Bill bewondert de persoon.
De vrouw boven Bill stimuleert	De vrouw boven Bill stimuleren	singular	1	4	De vrouw boven Bill stimuleert de persoon.
De vrouw boven Bill ontmoedigt	De vrouw boven Bill ontmoedigen	singular	1	4	De vrouw boven Bill ontmoedigt de persoon.
De vrouw boven Bill begrijpt	De vrouw boven Bill begrijpen	singular	1	4	De vrouw boven Bill begrijpt de persoon.
De vrouw boven Bill verwart	De vrouw boven Bill verwarren	singular	1	4	De vrouw boven Bill verwart de persoon.
De vrouw boven Bill bemoedigt	De vrouw boven Bill bemoedigen	singular	1	4	De vrouw boven Bill bemoedigt de persoon.
De vrouw boven Bill bekritiseert	De vrouw boven Bill bekritiseren	singular	1	4	De vrouw boven Bill bekritiseert de persoon.
De vrouw boven Bill inspireert	De vrouw boven Bill inspireren	singular	1	4	De vrouw boven Bill inspireert de persoon.
De vrouw boven Bill vermijdt	De vrouw boven Bill vermijden	singular	1	4	De vrouw boven Bill vermijdt de persoon.
De vrouw boven Bill observeert	De vrouw boven Bill observeren	singular	1	4	De vrouw boven Bill observeert de persoon.
De vrouw boven Bill groet	De vrouw boven Bill groeten	singular	1	4	De vrouw boven Bill groet de persoon.
De vrouw boven Bill onthoudt	De vrouw boven Bill onthouden	singular	1	4	De vrouw boven Bill onthoudt de persoon.
De vrouw boven Bill kent	De vrouw boven Bill kennen	singular	1	4	De vrouw boven Bill kent de persoon.
De vrouw boven Bob bewondert	De vrouw boven Bob bewonderen	singular	1	4	De vrouw boven Bob bewondert de persoon.
De vrouw boven Bob stimuleert	De vrouw boven Bob stimuleren	singular	1	4	De vrouw boven Bob stimuleert de persoon.
De vrouw boven Bob ontmoedigt	De vrouw boven Bob ontmoedigen	singular	1	4	De vrouw boven Bob ontmoedigt de persoon.
De vrouw boven Bob begrijpt	De vrouw boven Bob begrijpen	singular	1	4	De vrouw boven Bob begrijpt de persoon.
De vrouw boven Bob verwart	De vrouw boven Bob verwarren	singular	1	4	De vrouw boven Bob verwart de persoon.
De vrouw boven Bob bemoedigt	De vrouw boven Bob bemoedigen	singular	1	4	De vrouw boven Bob bemoedigt de persoon.
De vrouw boven Bob bekritiseert	De vrouw boven Bob bekritiseren	singular	1	4	De vrouw boven Bob bekritiseert de persoon.
De vrouw boven Bob inspireert	De vrouw boven Bob inspireren	singular	1	4	De vrouw boven Bob inspireert de persoon.
De vrouw boven Bob vermijdt	De vrouw boven Bob vermijden	singular	1	4	De vrouw boven Bob vermijdt de persoon.
De vrouw boven Bob observeert	De vrouw boven Bob observeren	singular	1	4	De vrouw boven Bob observeert de persoon.
De vrouw boven Bob groet	De vrouw boven Bob groeten	singular	1	4	De vrouw boven Bob groet de persoon.
De vrouw boven Bob onthoudt	De vrouw boven Bob onthouden	singular	1	4	De vrouw boven Bob onthoudt de persoon.
De vrouw boven Bob kent	De vrouw boven Bob kennen	singular	1	4	De vrouw boven Bob kent de persoon.
De vrouw boven Sue bewondert	De vrouw boven Sue bewonderen	singular	1	4	De vrouw boven Sue bewondert de persoon.
De vrouw boven Sue stimuleert	De vrouw boven Sue stimuleren	singular	1	4	De vrouw boven Sue stimuleert de persoon.
De vrouw boven Sue ontmoedigt	De vrouw boven Sue ontmoedigen	singular	1	4	De vrouw boven Sue ontmoedigt de persoon.
De vrouw boven Sue begrijpt	De vrouw boven Sue begrijpen	singular	1	4	De vrouw boven Sue begrijpt de persoon.
De vrouw boven Sue verwart	De vrouw boven Sue verwarren	singular	1	4	De vrouw boven Sue verwart de persoon.
De vrouw boven Sue bemoedigt	De vrouw boven Sue bemoedigen	singular	1	4	De vrouw boven Sue bemoedigt de persoon.
De vrouw boven Sue bekritiseert	De vrouw boven Sue bekritiseren	singular	1	4	De vrouw boven Sue bekritiseert de persoon.
De vrouw boven Sue inspireert	De vrouw boven Sue inspireren	singular	1	4	De vrouw boven Sue inspireert de persoon.
De vrouw boven Sue vermijdt	De vrouw boven Sue vermijden	singular	1	4	De vrouw boven Sue vermijdt de persoon.
De vrouw boven Sue observeert	De vrouw boven Sue observeren	singular	1	4	De vrouw boven Sue observeert de persoon.
De vrouw boven Sue groet	De vrouw boven Sue groeten	singular	1	4	De vrouw boven Sue groet de persoon.
De vrouw boven Sue onthoudt	De vrouw boven Sue onthouden	singular	1	4	De vrouw boven Sue onthoudt de persoon.
De vrouw boven Sue kent	De vrouw boven Sue kennen	singular	1	4	De vrouw boven Sue kent de persoon.
De vrouw boven Mary bewondert	De vrouw boven Mary bewonderen	singular	1	4	De vrouw boven Mary bewondert de persoon.
De vrouw boven Mary stimuleert	De vrouw boven Mary stimuleren	singular	1	4	De vrouw boven Mary stimuleert de persoon.
De vrouw boven Mary ontmoedigt	De vrouw boven Mary ontmoedigen	singular	1	4	De vrouw boven Mary ontmoedigt de persoon.
De vrouw boven Mary begrijpt	De vrouw boven Mary begrijpen	singular	1	4	De vrouw boven Mary begrijpt de persoon.
De vrouw boven Mary verwart	De vrouw boven Mary verwarren	singular	1	4	De vrouw boven Mary verwart de persoon.
De vrouw boven Mary bemoedigt	De vrouw boven Mary bemoedigen	singular	1	4	De vrouw boven Mary bemoedigt de persoon.
De vrouw boven Mary bekritiseert	De vrouw boven Mary bekritiseren	singular	1	4	De vrouw boven Mary bekritiseert de persoon.
De vrouw boven Mary inspireert	De vrouw boven Mary inspireren	singular	1	4	De vrouw boven Mary inspireert de persoon.
De vrouw boven Mary vermijdt	De vrouw boven Mary vermijden	singular	1	4	De vrouw boven Mary vermijdt de persoon.
De vrouw boven Mary observeert	De vrouw boven Mary observeren	singular	1	4	De vrouw boven Mary observeert de persoon.
De vrouw boven Mary groet	De vrouw boven Mary groeten	singular	1	4	De vrouw boven Mary groet de persoon.
De vrouw boven Mary onthoudt	De vrouw boven Mary onthouden	singular	1	4	De vrouw boven Mary onthoudt de persoon.
De vrouw boven Mary kent	De vrouw boven Mary kennen	singular	1	4	De vrouw boven Mary kent de persoon.
De atleet naast Barbara bewondert	De atleet naast Barbara bewonderen	singular	1	4	De atleet naast Barbara bewondert de persoon.
De atleet naast Barbara stimuleert	De atleet naast Barbara stimuleren	singular	1	4	De atleet naast Barbara stimuleert de persoon.
De atleet naast Barbara ontmoedigt	De atleet naast Barbara ontmoedigen	singular	1	4	De atleet naast Barbara ontmoedigt de persoon.
De atleet naast Barbara begrijpt	De atleet naast Barbara begrijpen	singular	1	4	De atleet naast Barbara begrijpt de persoon.
De atleet naast Barbara verwart	De atleet naast Barbara verwarren	singular	1	4	De atleet naast Barbara verwart de persoon.
De atleet naast Barbara bemoedigt	De atleet naast Barbara bemoedigen	singular	1	4	De atleet naast Barbara bemoedigt de persoon.
De atleet naast Barbara bekritiseert	De atleet naast Barbara bekritiseren	singular	1	4	De atleet naast Barbara bekritiseert de persoon.
De atleet naast Barbara inspireert	De atleet naast Barbara inspireren	singular	1	4	De atleet naast Barbara inspireert de persoon.
De atleet naast Barbara vermijdt	De atleet naast Barbara vermijden	singular	1	4	De atleet naast Barbara vermijdt de persoon.
De atleet naast Barbara observeert	De atleet naast Barbara observeren	singular	1	4	De atleet naast Barbara observeert de persoon.
De atleet naast Barbara groet	De atleet naast Barbara groeten	singular	1	4	De atleet naast Barbara groet de persoon.
De atleet naast Barbara onthoudt	De atleet naast Barbara onthouden	singular	1	4	De atleet naast Barbara onthoudt de persoon.
De atleet naast Barbara kent	De atleet naast Barbara kennen	singular	1	4	De atleet naast Barbara kent de persoon.
De atleet naast Pat bewondert	De atleet naast Pat bewonderen	singular	1	4	De atleet naast Pat bewondert de persoon.
De atleet naast Pat stimuleert	De atleet naast Pat stimuleren	singular	1	4	De atleet naast Pat stimuleert de persoon.
De atleet naast Pat ontmoedigt	De atleet naast Pat ontmoedigen	singular	1	4	De atleet naast Pat ontmoedigt de persoon.
De atleet naast Pat begrijpt	De atleet naast Pat begrijpen	singular	1	4	De atleet naast Pat begrijpt de persoon.
De atleet naast Pat verwart	De atleet naast Pat verwarren	singular	1	4	De atleet naast Pat verwart de persoon.
De atleet naast Pat bemoedigt	De atleet naast Pat bemoedigen	singular	1	4	De atleet naast Pat bemoedigt de persoon.
De atleet naast Pat bekritiseert	De atleet naast Pat bekritiseren	singular	1	4	De atleet naast Pat bekritiseert de persoon.
De atleet naast Pat inspireert	De atleet naast Pat inspireren	singular	1	4	De atleet naast Pat inspireert de persoon.
De atleet naast Pat vermijdt	De atleet naast Pat vermijden	singular	1	4	De atleet naast Pat vermijdt de persoon.
De atleet naast Pat observeert	De atleet naast Pat observeren	singular	1	4	De atleet naast Pat observeert de persoon.
De atleet naast Pat groet	De atleet naast Pat groeten	singular	1	4	De atleet naast Pat groet de persoon.
De atleet naast Pat onthoudt	De atleet naast Pat onthouden	singular	1	4	De atleet naast Pat onthoudt de persoon.
De atleet naast Pat kent	De atleet naast Pat kennen	singular	1	4	De atleet naast Pat kent de persoon.
De atleet naast Bill bewondert	De atleet naast Bill bewonderen	singular	1	4	De atleet naast Bill bewondert de persoon.
De atleet naast Bill stimuleert	De atleet naast Bill stimuleren	singular	1	4	De atleet naast Bill stimuleert de persoon.
De atleet naast Bill ontmoedigt	De atleet naast Bill ontmoedigen	singular	1	4	De atleet naast Bill ontmoedigt de persoon.
De atleet naast Bill begrijpt	De atleet naast Bill begrijpen	singular	1	4	De atleet naast Bill begrijpt de persoon.
De atleet naast Bill verwart	De atleet naast Bill verwarren	singular	1	4	De atleet naast Bill verwart de persoon.
De atleet naast Bill bemoedigt	De atleet naast Bill bemoedigen	singular	1	4	De atleet naast Bill bemoedigt de persoon.
De atleet naast Bill bekritiseert	De atleet naast Bill bekritiseren	singular	1	4	De atleet naast Bill bekritiseert de persoon.
De atleet naast Bill inspireert	De atleet naast Bill inspireren	singular	1	4	De atleet naast Bill inspireert de persoon.
De atleet naast Bill vermijdt	De atleet naast Bill vermijden	singular	1	4	De atleet naast Bill vermijdt de persoon.
De atleet naast Bill observeert	De atleet naast Bill observeren	singular	1	4	De atleet naast Bill observeert de persoon.
De atleet naast Bill groet	De atleet naast Bill groeten	singular	1	4	De atleet naast Bill groet de persoon.
De atleet naast Bill onthoudt	De atleet naast Bill onthouden	singular	1	4	De atleet naast Bill onthoudt de persoon.
De atleet naast Bill kent	De atleet naast Bill kennen	singular	1	4	De atleet naast Bill kent de persoon.
De atleet naast Bob bewondert	De atleet naast Bob bewonderen	singular	1	4	De atleet naast Bob bewondert de persoon.
De atleet naast Bob stimuleert	De atleet naast Bob stimuleren	singular	1	4	De atleet naast Bob stimuleert de persoon.
De atleet naast Bob ontmoedigt	De atleet naast Bob ontmoedigen	singular	1	4	De atleet naast Bob ontmoedigt de persoon.
De atleet naast Bob begrijpt	De atleet naast Bob begrijpen	singular	1	4	De atleet naast Bob begrijpt de persoon.
De atleet naast Bob verwart	De atleet naast Bob verwarren	singular	1	4	De atleet naast Bob verwart de persoon.
De atleet naast Bob bemoedigt	De atleet naast Bob bemoedigen	singular	1	4	De atleet naast Bob bemoedigt de persoon.
De atleet naast Bob bekritiseert	De atleet naast Bob bekritiseren	singular	1	4	De atleet naast Bob bekritiseert de persoon.
De atleet naast Bob inspireert	De atleet naast Bob inspireren	singular	1	4	De atleet naast Bob inspireert de persoon.
De atleet naast Bob vermijdt	De atleet naast Bob vermijden	singular	1	4	De atleet naast Bob vermijdt de persoon.
De atleet naast Bob observeert	De atleet naast Bob observeren	singular	1	4	De atleet naast Bob observeert de persoon.
De atleet naast Bob groet	De atleet naast Bob groeten	singular	1	4	De atleet naast Bob groet de persoon.
De atleet naast Bob onthoudt	De atleet naast Bob onthouden	singular	1	4	De atleet naast Bob onthoudt de persoon.
De atleet naast Bob kent	De atleet naast Bob kennen	singular	1	4	De atleet naast Bob kent de persoon.
De atleet naast Sue bewondert	De atleet naast Sue bewonderen	singular	1	4	De atleet naast Sue bewondert de persoon.
De atleet naast Sue stimuleert	De atleet naast Sue stimuleren	singular	1	4	De atleet naast Sue stimuleert de persoon.
De atleet naast Sue ontmoedigt	De atleet naast Sue ontmoedigen	singular	1	4	De atleet naast Sue ontmoedigt de persoon.
De atleet naast Sue begrijpt	De atleet naast Sue begrijpen	singular	1	4	De atleet naast Sue begrijpt de persoon.
De atleet naast Sue verwart	De atleet naast Sue verwarren	singular	1	4	De atleet naast Sue verwart de persoon.
De atleet naast Sue bemoedigt	De atleet naast Sue bemoedigen	singular	1	4	De atleet naast Sue bemoedigt de persoon.
De atleet naast Sue bekritiseert	De atleet naast Sue bekritiseren	singular	1	4	De atleet naast Sue bekritiseert de persoon.
De atleet naast Sue inspireert	De atleet naast Sue inspireren	singular	1	4	De atleet naast Sue inspireert de persoon.
De atleet naast Sue vermijdt	De atleet naast Sue vermijden	singular	1	4	De atleet naast Sue vermijdt de persoon.
De atleet naast Sue observeert	De atleet naast Sue observeren	singular	1	4	De atleet naast Sue observeert de persoon.
De atleet naast Sue groet	De atleet naast Sue groeten	singular	1	4	De atleet naast Sue groet de persoon.
De atleet naast Sue onthoudt	De atleet naast Sue onthouden	singular	1	4	De atleet naast Sue onthoudt de persoon.
De atleet naast Sue kent	De atleet naast Sue kennen	singular	1	4	De atleet naast Sue kent de persoon.
De atleet naast Mary bewondert	De atleet naast Mary bewonderen	singular	1	4	De atleet naast Mary bewondert de persoon.
De atleet naast Mary stimuleert	De atleet naast Mary stimuleren	singular	1	4	De atleet naast Mary stimuleert de persoon.
De atleet naast Mary ontmoedigt	De atleet naast Mary ontmoedigen	singular	1	4	De atleet naast Mary ontmoedigt de persoon.
De atleet naast Mary begrijpt	De atleet naast Mary begrijpen	singular	1	4	De atleet naast Mary begrijpt de persoon.
De atleet naast Mary verwart	De atleet naast Mary verwarren	singular	1	4	De atleet naast Mary verwart de persoon.
De atleet naast Mary bemoedigt	De atleet naast Mary bemoedigen	singular	1	4	De atleet naast Mary bemoedigt de persoon.
