agreement	disagreement	number	subject_index	verb_index	completed
De dichter achter de kat groet	De dichter achter de kat groeten	singular	1	5	De dichter achter de kat groet de persoon voorzichtig.
De dichter achter de kat verwart	De dichter achter de kat verwarren	singular	1	5	De dichter achter de kat verwart de persoon waarschijnlijk.
De dichter achter de kat stimuleert	De dichter achter de kat stimuleren	singular	1	5	De dichter achter de kat stimuleert de persoon waarschijnlijk.
De dichter achter de kat bewondert	De dichter achter de kat bewonderen	singular	1	5	De dichter achter de kat bewondert de persoon waarschijnlijk.
De dichter achter de kat kent	De dichter achter de kat kennen	singular	1	5	De dichter achter de kat kent de persoon waarschijnlijk.
De dichter achter de kat ontmoedigt	De dichter achter de kat ontmoedigen	singular	1	5	De dichter achter de kat ontmoedigt de persoon waarschijnlijk.
De dichter achter de kat inspireert	De dichter achter de kat inspireren	singular	1	5	De dichter achter de kat inspireert de persoon waarschijnlijk.
De dichter achter de kat observeert	De dichter achter de kat observeren	singular	1	5	De dichter achter de kat observeert de persoon waarschijnlijk.
De dichter achter de kat groet	De dichter achter de kat groeten	singular	1	5	De dichter achter de kat groet de persoon waarschijnlijk.
De dichter achter de kat verwart	De dichter achter de kat verwarren	singular	1	5	De dichter achter de kat verwart de persoon openlijk.
De dichter achter de kat stimuleert	De dichter achter de kat stimuleren	singular	1	5	De dichter achter de kat stimuleert de persoon openlijk.
De dichter achter de kat bewondert	De dichter achter de kat bewonderen	singular	1	5	De dichter achter de kat bewondert de persoon openlijk.
De dichter achter de kat kent	De dichter achter de kat kennen	singular	1	5	De dichter achter de kat kent de persoon openlijk.
De dichter achter de kat ontmoedigt	De dichter achter de kat ontmoedigen	singular	1	5	De dichter achter de kat ontmoedigt de persoon openlijk.
De dichter achter de kat inspireert	De dichter achter de kat inspireren	singular	1	5	De dichter achter de kat inspireert de persoon openlijk.
De dichter achter de kat observeert	De dichter achter de kat observeren	singular	1	5	De dichter achter de kat observeert de persoon openlijk.
De dichter achter de kat groet	De dichter achter de kat groeten	singular	1	5	De dichter achter de kat groet de persoon openlijk.
De dichter achter de kat verwart	De dichter achter de kat verwarren	singular	1	5	De dichter achter de kat verwart de persoon zeker.
De dichter achter de kat stimuleert	De dichter achter de kat stimuleren	singular	1	5	De dichter achter de kat stimuleert de persoon zeker.
De dichter achter de kat bewondert	De dichter achter de kat bewonderen	singular	1	5	De dichter achter de kat bewondert de persoon zeker.
De dichter achter de kat kent	De dichter achter de kat kennen	singular	1	5	De dichter achter de kat kent de persoon zeker.
De dichter achter de kat ontmoedigt	De dichter achter de kat ontmoedigen	singular	1	5	De dichter achter de kat ontmoedigt de persoon zeker.
De dichter achter de kat inspireert	De dichter achter de kat inspireren	singular	1	5	De dichter achter de kat inspireert de persoon zeker.
De dichter achter de kat observeert	De dichter achter de kat observeren	singular	1	5	De dichter achter de kat observeert de persoon zeker.
De dichter achter de kat groet	De dichter achter de kat groeten	singular	1	5	De dichter achter de kat groet de persoon zeker.
De dichter achter de boom verwart	De dichter achter de boom verwarren	singular	1	5	De dichter achter de boom verwart de persoon voorzichtig.
De dichter achter de boom stimuleert	De dichter achter de boom stimuleren	singular	1	5	De dichter achter de boom stimuleert de persoon voorzichtig.
De dichter achter de boom bewondert	De dichter achter de boom bewonderen	singular	1	5	De dichter achter de boom bewondert de persoon voorzichtig.
De dichter achter de boom kent	De dichter achter de boom kennen	singular	1	5	De dichter achter de boom kent de persoon voorzichtig.
De dichter achter de boom ontmoedigt	De dichter achter de boom ontmoedigen	singular	1	5	De dichter achter de boom ontmoedigt de persoon voorzichtig.
De dichter achter de boom inspireert	De dichter achter de boom inspireren	singular	1	5	De dichter achter de boom inspireert de persoon voorzichtig.
De dichter achter de boom observeert	De dichter achter de boom observeren	singular	1	5	De dichter achter de boom observeert de persoon voorzichtig.
De dichter achter de boom groet	De dichter achter de boom groeten	singular	1	5	De dichter achter de boom groet de persoon voorzichtig.
De dichter achter de boom verwart	De dichter achter de boom verwarren	singular	1	5	De dichter achter de boom verwart de persoon waarschijnlijk.
De dichter achter de boom stimuleert	De dichter achter de boom stimuleren	singular	1	5	De dichter achter de boom stimuleert de persoon waarschijnlijk.
De dichter achter de boom bewondert	De dichter achter de boom bewonderen	singular	1	5	De dichter achter de boom bewondert de persoon waarschijnlijk.
De dichter achter de boom kent	De dichter achter de boom kennen	singular	1	5	De dichter achter de boom kent de persoon waarschijnlijk.
De dichter achter de boom ontmoedigt	De dichter achter de boom ontmoedigen	singular	1	5	De dichter achter de boom ontmoedigt de persoon waarschijnlijk.
De dichter achter de boom inspireert	De dichter achter de boom inspireren	singular	1	5	De dichter achter de boom inspireert de persoon waarschijnlijk.
De dichter achter de boom observeert	De dichter achter de boom observeren	singular	1	5	De dichter achter de boom observeert de persoon waarschijnlijk.
De dichter achter de boom groet	De dichter achter de boom groeten	singular	1	5	De dichter achter de boom groet de persoon waarschijnlijk.
De dichter achter de boom verwart	De dichter achter de boom verwarren	singular	1	5	De dichter achter de boom verwart de persoon openlijk.
De dichter achter de boom stimuleert	De dichter achter de boom stimuleren	singular	1	5	De dichter achter de boom stimuleert de persoon openlijk.
De dichter achter de boom bewondert	De dichter achter de boom bewonderen	singular	1	5	De dichter achter de boom bewondert de persoon openlijk.
De dichter achter de boom kent	De dichter achter de boom kennen	singular	1	5	De dichter achter de boom kent de persoon openlijk.
De dichter achter de boom ontmoedigt	De dichter achter de boom ontmoedigen	singular	1	5	De dichter achter de boom ontmoedigt de persoon openlijk.
De dichter achter de boom inspireert	De dichter achter de boom inspireren	singular	1	5	De dichter achter de boom inspireert de persoon openlijk.
De dichter achter de boom observeert	De dichter achter de boom observeren	singular	1	5	De dichter achter de boom observeert de persoon openlijk.
De dichter achter de boom groet	De dichter achter de boom groeten	singular	1	5	De dichter achter de boom groet de persoon openlijk.
De dichter achter de boom verwart	De dichter achter de boom verwarren	singular	1	5	De dichter achter de boom verwart de persoon zeker.
De dichter achter de boom stimuleert	De dichter achter de boom stimuleren	singular	1	5	De dichter achter de boom stimuleert de persoon zeker.
De dichter achter de boom bewondert	De dichter achter de boom bewonderen	singular	1	5	De dichter achter de boom bewondert de persoon zeker.
De dichter achter de boom kent	De dichter achter de boom kennen	singular	1	5	De dichter achter de boom kent de persoon zeker.
De dichter achter de boom ontmoedigt	De dichter achter de boom ontmoedigen	singular	1	5	De dichter achter de boom ontmoedigt de persoon zeker.
De dichter achter de boom inspireert	De dichter achter de boom inspireren	singular	1	5	De dichter achter de boom inspireert de persoon zeker.
De dichter achter de boom observeert	De dichter achter de boom observeren	singular	1	5	De dichter achter de boom observeert de persoon zeker.
De dichter achter de boom groet	De dichter achter de boom groeten	singular	1	5	De dichter achter de boom groet de persoon zeker.
De dichter achter het raam verwart	De dichter achter het raam verwarren	singular	1	5	De dichter achter het raam verwart de persoon voorzichtig.
De dichter achter het raam stimuleert	De dichter achter het raam stimuleren	singular	1	5	De dichter achter het raam stimuleert de persoon voorzichtig.
De dichter achter het raam bewondert	De dichter achter het raam bewonderen	singular	1	5	De dichter achter het raam bewondert de persoon voorzichtig.
De dichter achter het raam kent	De dichter achter het raam kennen	singular	1	5	De dichter achter het raam kent de persoon voorzichtig.
De dichter achter het raam ontmoedigt	De dichter achter het raam ontmoedigen	singular	1	5	De dichter achter het raam ontmoedigt de persoon voorzichtig.
De dichter achter het raam inspireert	De dichter achter het raam inspireren	singular	1	5	De dichter achter het raam inspireert de persoon voorzichtig.
De dichter achter het raam observeert	De dichter achter het raam observeren	singular	1	5	De dichter achter het raam observeert de persoon voorzichtig.
De dichter achter het raam groet	De dichter achter het raam groeten	singular	1	5	De dichter achter het raam groet de persoon voorzichtig.
De dichter achter het raam verwart	De dichter achter het raam verwarren	singular	1	5	De dichter achter het raam verwart de persoon waarschijnlijk.
De dichter achter het raam stimuleert	De dichter achter het raam stimuleren	singular	1	5	De dichter achter het raam stimuleert de persoon waarschijnlijk.
De dichter achter het raam bewondert	De dichter achter het raam bewonderen	singular	1	5	De dichter achter het raam bewondert de persoon waarschijnlijk.
De dichter achter het raam kent	De dichter achter het raam kennen	singular	1	5	De dichter achter het raam kent de persoon waarschijnlijk.
De dichter achter het raam ontmoedigt	De dichter achter het raam ontmoedigen	singular	1	5	De dichter achter het raam ontmoedigt de persoon waarschijnlijk.
De dichter achter het raam inspireert	De dichter achter het raam inspireren	singular	1	5	De dichter achter het raam inspireert de persoon waarschijnlijk.
De dichter achter het raam observeert	De dichter achter het raam observeren	singular	1	5	De dichter achter het raam observeert de persoon waarschijnlijk.
De dichter achter het raam groet	De dichter achter het raam groeten	singular	1	5	De dichter achter het raam groet de persoon waarschijnlijk.
De dichter achter het raam verwart	De dichter achter het raam verwarren	singular	1	5	De dichter achter het raam verwart de persoon openlijk.
De dichter achter het raam stimuleert	De dichter achter het raam stimuleren	singular	1	5	De dichter achter het raam stimuleert de persoon openlijk.
De dichter achter het raam bewondert	De dichter achter het raam bewonderen	singular	1	5	De dichter achter het raam bewondert de persoon openlijk.
De dichter achter het raam kent	De dichter achter het raam kennen	singular	1	5	De dichter achter het raam kent de persoon openlijk.
De dichter achter het raam ontmoedigt	De dichter achter het raam ontmoedigen	singular	1	5	De dichter achter het raam ontmoedigt de persoon openlijk.
De dichter achter het raam inspireert	De dichter achter het raam inspireren	singular	1	5	De dichter achter het raam inspireert de persoon openlijk.
De dichter achter het raam observeert	De dichter achter het raam observeren	singular	1	5	De dichter achter het raam observeert de persoon openlijk.
De dichter achter het raam groet	De dichter achter het raam groeten	singular	1	5	De dichter achter het raam groet de persoon openlijk.
De dichter achter het raam verwart	De dichter achter het raam verwarren	singular	1	5	De dichter achter het raam verwart de persoon zeker.
De dichter achter het raam stimuleert	De dichter achter het raam stimuleren	singular	1	5	De dichter achter het raam stimuleert de persoon zeker.
De dichter achter het raam bewondert	De dichter achter het raam bewonderen	singular	1	5	De dichter achter het raam bewondert de persoon zeker.
De dichter achter het raam kent	De dichter achter het raam kennen	singular	1	5	De dichter achter het raam kent de persoon zeker.
De dichter achter het raam ontmoedigt	De dichter achter het raam ontmoedigen	singular	1	5	De dichter achter het raam ontmoedigt de persoon zeker.
De dichter achter het raam inspireert	De dichter achter het raam inspireren	singular	1	5	De dichter achter het raam inspireert de persoon zeker.
De dichter achter het raam observeert	De dichter achter het raam observeren	singular	1	5	De dichter achter het raam observeert de persoon zeker.
De dichter achter het raam groet	De dichter achter het raam groeten	singular	1	5	De dichter achter het raam groet de persoon zeker.
De dichter achter de fiets verwart	De dichter achter de fiets verwarren	singular	1	5	De dichter achter de fiets verwart de persoon voorzichtig.
De dichter achter de fiets stimuleert	De dichter achter de fiets stimuleren	singular	1	5	De dichter achter de fiets stimuleert de persoon voorzichtig.
De dichter achter de fiets bewondert	De dichter achter de fiets bewonderen	singular	1	5	De dichter achter de fiets bewondert de persoon voorzichtig.
